,H013-PiG:LAnkleAngles,,,H013-PiG:LElbowAngles,,,H013-PiG:LHipAngles,,,H013-PiG:LKneeAngles,,,H013-PiG:LShoulderAngles,,,H013-PiG:LThoraxAngles,,,H013-PiG:LWristAngles,,,H013-PiG:RAnkleAngles,,,H013-PiG:RElbowAngles,,,H013-PiG:RHipAngles,,,H013-PiG:RKneeAngles,,,H013-PiG:RShoulderAngles,,,H013-PiG:RSpineAngles,,,H013-PiG:RThoraxAngles,,,H013-PiG:RWristAngles,,
Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg
669,,,,,,,,,,,,,,,,1.6709,5.04116,76.6659,,,,176.34,-10.3587,-58.7018,43.8712,-7.95E-16,-7.31E-12,8.7319,-68.8248,-193.707,855.457,-111.434,-166.37,-24.6576,22.9951,25.596,-5.39787,-1.70499,0.139483,1.6709,-5.04116,-76.6659,-141.622,29.2105,238.515
670,,,,,,,,,,,,,,,,1.64789,5.07428,75.3776,,,,175.985,-8.33069,-52.8071,43.7967,0,-2.04E-12,12.8042,-69.1038,-187.272,857.753,-109.76,-164.538,-24.3947,23.3054,26.2135,-5.38826,-1.61031,0.0121402,1.64789,-5.07428,-75.3776,-142.356,30.6187,233.934
671,,,,,,,,,,,,,,,,1.6225,5.09878,74.1017,,,,175.812,-6.70107,-46.5,43.7252,0,5.71E-12,16.764,-69.2554,-181.036,860.5,-108.136,-162.681,-24.1431,23.6063,26.8181,-5.37789,-1.50962,-0.0995089,1.6225,-5.09878,-74.1017,-143.088,32.0194,229.567
672,,,,,,,,,,,,,,,,1.59463,5.11344,72.8354,,,,175.713,-5.35795,-39.8798,43.6545,0,-4.54E-12,20.5267,-69.2927,-175.092,863.756,-106.58,-160.98,-23.9058,23.8945,27.4065,-5.36734,-1.40402,-0.195491,1.59463,-5.11344,-72.8354,-143.818,33.3986,225.473
673,,,,,,,,,,,,,,,,1.56416,5.11716,71.5763,,,,175.62,-4.22473,-33.0653,43.583,0,1.01E-11,24.0276,-69.2323,-169.504,867.582,-105.114,-159.655,-23.6854,24.1676,27.9764,-5.35732,-1.29462,-0.27601,1.56416,-5.11716,-71.5763,-144.547,34.744,221.679
674,,,,,,,,,,,,,,,,1.53102,5.10897,70.3217,,,,175.491,-3.24766,-26.1853,43.509,0,-5.41E-14,27.2237,-69.0923,-164.315,872.044,-103.758,-158.939,-23.4843,24.4229,28.526,-5.34855,-1.18263,-0.341893,1.53102,-5.10897,-70.3217,-145.276,36.0455,218.188
675,,,,,,,,,,,,,,,,1.49517,5.08811,69.0689,,,,175.297,-2.38791,-19.3646,43.4313,1.59E-15,-6.59E-12,30.0921,-68.8903,-159.541,877.204,-102.537,-159.048,-23.3046,24.6585,29.0542,-5.34183,-1.06926,-0.394229,1.49517,-5.08811,-69.0689,-146.006,37.2946,214.985
676,,,,,,,,,,,,,,,,1.45652,5.05395,67.8154,,,,175.015,-1.61662,-12.7101,43.349,-1.59E-15,2.94E-12,32.6261,-68.6423,-155.186,883.106,-101.473,-160.148,-23.1476,24.8724,29.5602,-5.33791,-0.955701,-0.434294,1.45652,-5.05395,-67.8154,-146.739,38.4848,212.043
677,,,,,,,,,,,,,,,,1.41502,5.00607,66.5588,,,,174.631,-0.911938,-6.30384,43.2612,0,9.80E-12,34.8315,-68.3617,-151.238,889.742,-100.591,-162.315,-23.0146,25.0632,30.0438,-5.33765,-0.843147,-0.463604,1.41502,-5.00607,-66.5588,-147.477,39.6117,209.332
678,,,,,,,,,,,,,,,,1.3707,4.94427,65.2968,,,,174.133,-0.256922,-0.199767,43.1675,0,-4.71E-13,36.722,-68.0595,-147.678,897.019,-99.9104,-165.501,-22.9063,25.2296,30.5048,-5.34177,-0.732825,-0.483894,1.3707,-4.94427,-65.2968,-148.222,40.6723,206.819
679,,,,,,,,,,,,,,,,1.32343,4.86856,64.0274,,,,173.515,0.361664,5.57135,43.0674,-1.59E-15,-4.63E-12,38.317,-67.7444,-144.483,904.726,-99.4427,-169.506,-22.8227,25.3711,30.9438,-5.35111,-0.625737,-0.496908,1.32343,-4.86856,-64.0274,-148.975,41.6648,204.473
680,,,,,,,,,,,,,,,,1.27338,4.77918,62.7484,,,,172.77,0.954532,10.9993,42.9609,-1.59E-15,-8.14E-12,39.6383,-67.4226,-141.627,912.546,-99.1881,-174.005,-22.7637,25.4868,31.3609,-5.36625,-0.523087,-0.504497,1.27338,-4.77918,-62.7484,-149.738,42.589,202.269
681,,,,,,,,,,,,,,,,1.22051,4.67653,61.4582,,,,171.895,1.53051,16.0881,42.8479,0,-5.29E-12,40.7089,-67.0983,-139.086,920.115,-99.1329,-178.608,-22.7286,25.5766,31.7569,-5.38788,-0.42578,-0.508261,1.22051,-4.67653,-61.4582,-150.51,43.4451,200.184
682,,,,,,,,,,,,,,,,1.16503,4.56127,60.1554,,,,170.884,2.09681,20.8491,42.7284,-1.59E-15,3.91E-13,41.5526,-66.7743,-136.834,927.109,-99.2514,-182.962,-22.7164,25.6407,32.1324,-5.41641,-0.334884,-0.509847,1.16503,-4.56127,-60.1554,-151.291,44.2345,198.2
683,,,,,,,,,,,,,,,,1.1071,4.4342,58.8388,,,,169.735,2.65987,25.3009,42.6026,-1.59E-15,4.09E-12,42.192,-66.4518,-134.846,933.314,-99.5109,-186.818,-22.7256,25.6792,32.4883,-5.45224,-0.251204,-0.510693,1.1071,-4.4342,-58.8388,-152.081,44.9587,196.304
684,,,,,,,,,,,,,,,,1.04691,4.29631,57.5074,,,,168.443,3.22575,29.4664,42.4707,-1.59E-15,5.05E-12,42.6496,-66.1311,-133.098,938.639,-99.8777,-190.051,-22.7544,25.6929,32.8255,-5.4956,-0.175481,-0.511988,1.04691,-4.29631,-57.5074,-152.877,45.6197,194.488
685,,,,,,,,,,,,,,,,0.984668,4.14873,56.1607,,,,167.003,3.79989,33.3678,42.3332,-1.59E-15,-8.26E-12,42.9469,-65.8116,-131.568,943.092,-100.321,-192.636,-22.8009,25.6827,33.1454,-5.5466,-0.108361,-0.51477,0.984668,-4.14873,-56.1607,-153.676,46.2198,192.749
686,,,,,,,,,,,,,,,,0.920889,3.99271,54.798,,,,165.411,4.38783,37.0283,42.1902,0,-3.31E-13,43.1042,-65.4925,-130.234,946.743,-100.816,-194.613,-22.8627,25.6496,33.449,-5.60503,-0.050524,-0.519851,0.920889,-3.99271,-54.798,-154.475,46.7612,191.084
687,,,,,,,,,,,,,,,,0.855742,3.82961,53.4194,,,,163.656,4.9956,40.4718,42.0426,0,9.77E-12,43.1414,-65.1721,-129.075,949.69,-101.342,-196.051,-22.9374,25.5952,33.7382,-5.67075,-0.00222803,-0.527821,0.855742,-3.82961,-53.4194,-155.271,47.2465,189.495
688,,,,,,,,,,,,,,,,0.78982,3.66084,52.0249,,,,161.729,5.62955,43.7199,41.8908,-1.59E-15,-7.46E-12,43.077,-64.8485,-128.068,952.034,-101.886,-197.028,-23.0224,25.5211,34.0144,-5.74322,0.0361137,-0.539024,0.78982,-3.66084,-52.0249,-156.057,47.6781,187.988
689,,,,,,,,,,,,,,,,0.723489,3.48789,50.615,,,,159.612,6.29713,46.7945,41.7354,0,-6.81E-13,42.9293,-64.5201,-127.193,953.872,-102.438,-197.619,-23.1152,25.4291,34.2799,-5.82191,0.0643695,-0.553756,0.723489,-3.48789,-50.615,-156.83,48.0585,186.565
690,,,,,,,,,,,,,,,,0.657344,3.31224,49.1901,,,,157.286,7.00656,49.7134,41.5775,-1.59E-15,-5.50E-13,42.7157,-64.1845,-126.43,955.291,-102.991,-197.891,-23.2128,25.3213,34.537,-5.90605,0.0824826,-0.572028,0.657344,-3.31224,-49.1901,-157.585,48.3902,185.232
691,,,,,,,,,,,,,,,,0.591844,3.13538,47.751,,,,154.722,7.76778,52.4942,41.4178,0,-1.91E-14,42.4527,-63.8399,-125.756,956.367,-103.542,-197.904,-23.3129,25.1999,34.7879,-5.99478,0.0906148,-0.593986,0.591844,-3.13538,-47.751,-158.317,48.676,183.995
692,,,,,,,,,,,,,,,,0.527581,2.95878,46.2988,,,,151.882,8.59195,55.1496,41.2575,0,4.32E-12,42.1566,-63.4842,-125.153,957.164,-104.09,-197.711,-23.4127,25.0672,35.0358,-6.08707,0.0889795,-0.619493,0.527581,-2.95878,-46.2988,-159.022,48.9186,182.855
693,,,,,,,,,,,,,,,,0.465209,2.78385,44.8346,,,,148.717,9.49226,57.6901,41.0978,7.95E-16,-1.42E-12,41.8425,-63.1155,-124.599,957.738,-104.634,-197.357,-23.5097,24.9258,35.2832,-6.18176,0.0779516,-0.648584,0.465209,-2.78385,-44.8346,-159.698,49.1211,181.817
694,,,,,,,,,,,,,,,,0.405217,2.61193,43.3598,,,,145.165,10.4837,60.122,40.9398,7.95E-16,-8.58E-12,41.526,-62.7317,-124.073,958.138,-105.176,-196.882,-23.6016,24.7782,35.5335,-6.27776,0.0581022,-0.68133,0.405217,-2.61193,-43.3598,-160.343,49.2867,180.878
695,,,,,,,,,,,,,,,,0.348256,2.44426,41.8758,,,,141.147,11.5819,62.4453,40.785,0,5.33E-12,41.221,-62.331,-123.554,958.406,-105.717,-196.325,-23.6862,24.627,35.7896,-6.37371,0.0300495,-0.717776,0.348256,-2.44426,-41.8758,-160.955,49.419,180.035
696,,,,,,,,,,,,,,,,0.294846,2.282,40.3844,,,,136.565,12.8024,64.6545,40.635,0,-8.75E-13,40.9414,-61.9114,-123.023,958.579,-106.26,-195.72,-23.7616,24.475,36.0548,-6.46847,-0.00535482,-0.758242,0.294846,-2.282,-40.3844,-161.537,49.5218,179.283
697,,,,,,,,,,,,,,,,0.24557,2.12618,38.8872,,,,131.304,14.1569,66.7369,40.4913,0,1.04E-11,40.6999,-61.4714,-122.459,958.688,-106.806,-195.099,-23.8259,24.3246,36.332,-6.56068,-0.0472598,-0.803089,0.24557,-2.12618,-38.8872,-162.089,49.5993,178.614
698,,,,,,,,,,,,,,,,0.200946,1.97771,37.3862,,,,125.239,15.646,68.6697,40.3556,0,3.35E-12,40.5087,-61.0091,-121.845,958.761,-107.357,-194.493,-23.8776,24.1785,36.624,-6.64911,-0.0946475,-0.85272,0.200946,-1.97771,-37.3862,-162.615,49.6563,178.015
699,,,,,,,,,,,,,,,,0.161395,1.83735,35.8833,,,,118.251,17.2489,70.4214,40.2295,7.95E-16,9.53E-12,40.3788,-60.523,-121.163,958.823,-107.916,-193.929,-23.9155,24.0391,36.9332,-6.73262,-0.146429,-0.908073,0.161395,-1.83735,-35.8833,-163.121,49.6977,177.473
700,,,,,,,,,,,,,,,,0.127433,1.70574,34.3805,,,,110.259,18.9055,71.9497,40.1145,0,1.04E-11,40.3197,-60.0118,-120.398,958.896,-108.482,-193.432,-23.9383,23.9087,37.2615,-6.81002,-0.201473,-0.969596,0.127433,-1.70574,-34.3805,-163.612,49.7288,176.974
701,,,,,,,,,,,,,,,,0.0993182,1.58337,32.88,,,,101.287,20.4956,73.2024,40.0122,-3.98E-16,-8.03E-12,40.3399,-59.4742,-119.536,958.997,-109.057,-193.024,-23.9453,23.7894,37.6102,-6.88037,-0.25858,-1.0384,0.0993182,-1.58337,-32.88,-164.095,49.7555,176.5
702,,,,,,,,,,,,,,,,0.0773716,1.47057,31.3839,,,,91.532,21.8318,74.1228,39.9242,-3.98E-16,-1.04E-12,40.4459,-58.9094,-118.569,959.141,-109.64,-192.725,-23.936,23.6832,37.9801,-6.94274,-0.316549,-1.11538,0.0773716,-1.47057,-31.3839,-164.577,49.7836,176.034
703,,,,,,,,,,,,,,,,0.0618835,1.36756,29.8945,,,,81.4113,22.6869,74.658,39.8515,0,-8.56E-12,40.6428,-58.3171,-117.489,959.339,-110.227,-192.548,-23.9099,23.5916,38.3711,-6.99635,-0.374236,-1.20142,0.0618835,-1.36756,-29.8945,-165.064,49.819,175.56
704,,,,,,,,,,,,,,,,0.0529814,1.2744,28.4142,,,,71.5164,22.874,74.77,39.7954,-3.98E-16,8.31E-12,40.9336,-57.6971,-116.293,959.602,-110.818,-192.503,-23.8671,23.5161,38.7825,-7.04058,-0.430465,-1.29747,0.0529814,-1.2744,-28.4142,-165.565,49.8678,175.062
705,,,,,,,,,,,,,,,,0.0506955,1.19103,26.945,,,,62.4327,22.3422,74.4469,39.7563,0,8.52E-12,41.3191,-57.0505,-114.985,959.937,-111.406,-192.597,-23.8075,23.4578,39.2124,-7.07499,-0.484157,-1.40433,0.0506955,-1.19103,-26.945,-166.086,49.9354,174.526
706,,,,,,,,,,,,,,,,0.054991,1.11727,25.4893,,,,54.5564,21.2071,73.7061,39.7351,-1.99E-16,3.50E-12,41.7989,-56.3785,-113.569,960.349,-111.986,-192.829,-23.7319,23.4174,39.6585,-7.09933,-0.534283,-1.52274,0.054991,-1.11727,-25.4893,-166.632,50.0271,173.941
707,,,,,,,,,,,,,,,,0.0658987,1.0528,24.0495,,,,48.002,19.6875,72.5891,39.7316,1.99E-16,1.12E-11,42.37,-55.6837,-112.054,960.841,-112.551,-193.199,-23.6405,23.3954,40.1176,-7.1134,-0.579993,-1.65308,0.0658987,-1.0528,-24.0495,-167.208,50.1474,173.298
708,,,,,,,,,,,,,,,,0.0831234,0.997221,22.6277,,,,42.6764,18.0064,71.1519,39.7458,-1.99E-16,2.80E-12,43.0287,-54.9691,-110.455,961.416,-113.094,-193.7,-23.5345,23.3919,40.5857,-7.11729,-0.620508,-1.79576,0.0831234,-0.997221,-22.6277,-167.818,50.2998,172.595
709,,,,,,,,,,,,,,,,0.106566,0.950042,21.2262,,,,38.3827,16.3294,69.4538,39.7769,-4.97E-17,1.26E-11,43.7692,-54.239,-108.787,962.076,-113.606,-194.326,-23.4148,23.4069,41.0585,-7.11108,-0.655208,-1.95055,0.106566,-0.950042,-21.2262,-168.465,50.4868,171.827
710,,,,,,,,,,,,,,,,0.135768,0.910687,19.847,,,,34.9099,14.753,67.5508,39.824,-1.93E-16,-8.56E-13,44.5852,-53.4984,-107.068,962.824,-114.079,-195.067,-23.2827,23.4397,41.5309,-7.09525,-0.683578,-2.11725,0.135768,-0.910687,-19.847,-169.149,50.7097,170.999
711,,,,,,,,,,,,,,,,0.170468,0.87851,18.4922,,,,32.0771,13.322,65.4948,39.8857,-4.97E-17,-6.56E-12,45.4693,-52.7527,-105.317,963.66,-114.506,-195.915,-23.1396,23.4898,41.9979,-7.0702,-0.705309,-2.29513,0.170468,-0.87851,-18.4922,-169.871,50.9687,170.113
712,,,,,,,,,,,,,,,,0.21011,0.852822,17.1639,,,,29.7372,12.0474,63.3299,39.9605,3.98E-16,-7.89E-12,46.4137,-52.0084,-103.554,964.589,-114.881,-196.86,-22.9873,23.5561,42.4541,-7.03659,-0.720184,-2.48328,0.21011,-0.852822,-17.1639,-170.631,51.2624,169.175
713,,,,,,,,,,,,,,,,0.254334,0.832894,15.8639,,,,27.7821,10.9246,61.0973,40.0463,3.98E-16,9.99E-13,47.4099,-51.2721,-101.798,965.61,-115.197,-197.895,-22.8273,23.6374,42.8942,-6.99501,-0.728249,-2.68035,0.254334,-0.832894,-15.8639,-171.426,51.5887,168.193
714,,,,,,,,,,,,,,,,0.302617,0.817975,14.5939,,,,26.1305,9.94101,58.8343,40.1412,1.99E-16,8.87E-12,48.4496,-50.5504,-100.066,966.727,-115.452,-199.013,-22.6616,23.7322,43.3129,-6.94626,-0.729586,-2.88476,0.302617,-0.817975,-14.5939,-172.253,51.9441,167.173
715,,,,,,,,,,,,,,,,0.354372,0.807301,13.3556,,,,24.7229,9.0821,56.5755,40.2426,-7.95E-16,8.95E-12,49.5237,-49.8501,-98.3728,967.94,-115.643,-200.208,-22.492,23.8391,43.7053,-6.89119,-0.724416,-3.09471,0.354372,-0.807301,-13.3556,-173.111,52.3241,166.125
716,,,,,,,,,,,,,,,,0.409107,0.800118,12.1506,,,,23.5158,8.33345,54.3532,40.3483,7.95E-16,4.47E-12,50.6232,-49.1777,-96.7329,969.25,-115.773,-201.474,-22.3204,23.9561,44.0667,-6.83061,-0.713129,-3.30806,0.409107,-0.800118,-12.1506,-173.994,52.7239,165.052
717,,,,,,,,,,,,,,,,0.466172,0.795683,10.9802,,,,22.4769,7.682,52.1975,40.456,0,-5.93E-12,51.739,-48.5396,-95.1576,970.657,-115.842,-202.807,-22.149,24.0815,44.3927,-6.76548,-0.696172,-3.52264,0.466172,-0.795683,-10.9802,-174.9,53.1378,163.963
718,,,,,,,,,,,,,,,,0.525207,0.793281,9.84565,,,,21.583,7.1167,50.1372,40.5633,-7.95E-16,1.00E-11,52.8621,-47.9412,-93.6559,972.157,-115.855,-204.202,-21.9794,24.2131,44.6795,-6.69652,-0.674129,-3.73613,0.525207,-0.793281,-9.84565,-175.825,53.5599,162.862
719,,,,,,,,,,,,,,,,0.585593,0.792236,8.74818,,,,20.8158,6.62779,48.1971,40.6681,7.95E-16,2.07E-12,53.9829,-47.3881,-92.2356,973.746,-115.816,-205.654,-21.8137,24.3491,44.9235,-6.6247,-0.647544,-3.94608,0.585593,-0.792236,-8.74818,-176.763,53.9842,161.754
720,,,,,,,,,,,,,,,,0.646876,0.791912,7.68878,,,,20.1605,6.20698,46.3987,40.7684,0,9.14E-12,55.0926,-46.8845,-90.9019,975.419,-115.731,-207.156,-21.6537,24.4871,45.1214,-6.55083,-0.617086,-4.15028,0.646876,-0.791912,-7.68878,-177.711,54.4046,160.643
721,,,,,,,,,,,,,,,,0.708697,0.791723,6.66836,,,,19.6048,5.84711,44.7592,40.8624,0,1.03E-11,56.1821,-46.4347,-89.6595,977.167,-115.607,-208.699,-21.501,24.625,45.2703,-6.47557,-0.583421,-4.3464,0.708697,-0.791723,-6.66836,-178.664,54.8154,159.531
722,,,,,,,,,,,,,,,,0.770668,0.791133,5.6877,,,,19.1365,5.54169,43.2896,40.9488,0,-9.51E-13,57.243,-46.0419,-88.5116,978.98,-115.448,-210.273,-21.3572,24.7606,45.3673,-6.39972,-0.547182,-4.53244,0.770668,-0.791133,-5.6877,-179.617,55.2107,158.423
723,,,,,,,,,,,,,,,,0.832497,0.789664,4.74751,,,,18.7429,5.28465,41.9945,41.0263,0,-2.20E-12,58.2672,-45.7085,-87.4603,980.847,-115.261,-211.864,-21.2238,24.8916,45.4099,-6.32391,-0.509035,-4.70648,0.832497,-0.789664,-4.74751,-180.565,55.5852,157.321
724,,,,,,,,,,,,,,,,0.89399,0.786891,3.84838,,,,18.4096,5.0701,40.8711,41.0942,0,-4.45E-13,59.247,-45.4366,-86.5079,982.754,-115.049,-213.455,-21.1018,25.0159,45.3957,-6.24871,-0.46956,-4.86696,0.89399,-0.786891,-3.84838,-181.503,55.9337,156.231
725,,,,,,,,,,,,,,,,0.954954,0.782439,2.99083,,,,18.1191,4.89188,39.9077,41.152,3.98E-16,-1.73E-12,60.1757,-45.2269,-85.6557,984.688,-114.818,-215.029,-20.9925,25.1312,45.3222,-6.17469,-0.429328,-5.01275,0.954954,-0.782439,-2.99083,-182.426,56.2515,155.154
726,,,,,,,,,,,,,,,,1.01542,0.775978,2.17529,,,,17.8508,4.74359,39.0846,41.1996,1.59E-15,-1.73E-12,61.0471,-45.0799,-84.9056,986.636,-114.568,-216.563,-20.8966,25.2354,45.1868,-6.10222,-0.388797,-5.14282,1.01542,-0.775978,-2.17529,-183.327,56.5342,154.096
727,,,,,,,,,,,,,,,,1.07533,0.767221,1.40215,,,,17.5799,4.61824,38.3734,41.2374,3.98E-16,-2.59E-12,61.8557,-44.9952,-84.2593,988.583,-114.303,-218.035,-20.8148,25.3264,44.9874,-6.03181,-0.34843,-5.25673,1.07533,-0.767221,-1.40215,-184.201,56.7776,153.062
728,,,,,,,,,,,,,,,,1.13488,0.755915,0.671697,,,,17.278,4.50833,37.7378,41.266,-1.59E-15,3.21E-12,62.597,-44.9717,-83.7189,990.518,-114.021,-219.419,-20.7475,25.4023,44.7213,-5.96368,-0.308546,-5.35424,1.13488,-0.755915,-0.671697,-185.04,56.9778,152.058
729,,,,,,,,,,,,,,,,1.19413,0.741828,-0.0157904,,,,16.9138,4.40589,37.1355,41.2864,-3.98E-16,-5.02E-12,63.2671,-45.0075,-83.287,992.428,-113.722,-220.688,-20.6951,25.4611,44.3862,-5.89826,-0.269457,-5.43548,1.19413,-0.741828,0.0157904,-185.837,57.1313,151.09
730,,,,,,,,,,,,,,,,1.25344,0.724753,-0.660115,,,,16.4544,4.30273,36.519,41.3001,-1.19E-15,7.50E-12,63.8627,-45.1004,-82.9666,994.305,-113.404,-221.815,-20.6575,25.5011,43.9799,-5.83567,-0.231385,-5.50118,1.25344,-0.724753,0.660115,-186.582,57.2347,150.167
731,,,,,,,,,,,,,,,,1.31304,0.704485,-1.26111,,,,15.8684,4.19075,35.8383,41.3087,0,-1.46E-12,64.3813,-45.2475,-82.7616,996.139,-113.064,-222.771,-20.6346,25.5207,43.5003,-5.77618,-0.194456,-5.55196,1.31304,-0.704485,1.26111,-187.266,57.2846,149.296
732,,,,,,,,,,,,,,,,1.37335,0.68082,-1.81867,,,,15.1283,4.06223,35.0423,41.3144,-7.95E-16,-6.19E-12,64.8208,-45.4455,-82.6763,997.927,-112.699,-223.525,-20.6261,25.5187,42.9458,-5.71994,-0.158789,-5.58894,1.37335,-0.68082,1.81867,-187.877,57.278,148.488
733,,,,,,,,,,,,,,,,1.43485,0.653549,-2.33272,,,,14.2135,3.91006,34.0792,41.3195,-3.98E-16,2.66E-12,65.1797,-45.6912,-82.7161,999.663,-112.303,-224.042,-20.6314,25.4936,42.3149,-5.66696,-0.124446,-5.61345,1.43485,-0.653549,2.33272,-188.401,57.2117,147.754
734,,,,,,,,,,,,,,,,1.49801,0.622447,-2.80327,,,,13.1135,3.7279,32.8965,41.3266,0,1.92E-12,65.4569,-45.9811,-82.887,1001.35,-111.871,-224.285,-20.6499,25.4448,41.6069,-5.61735,-0.0914533,-5.62669,1.49801,-0.622447,2.80327,-188.824,57.0825,147.107
735,,,,,,,,,,,,,,,,1.56325,0.587272,-3.23037,,,,11.8295,3.50978,31.4374,41.3386,-1.39E-15,-3.44E-12,65.6514,-46.3115,-83.1961,1002.99,-111.4,-224.202,-20.681,25.3715,40.822,-5.57124,-0.0598418,-5.63017,1.56325,-0.587272,3.23037,-189.127,56.887,146.563
736,,,,,,,,,,,,,,,,1.63127,0.547761,-3.61416,,,,10.3756,3.24924,29.6325,41.3584,-1.19E-15,-8.59E-12,65.7625,-46.6794,-83.6512,1004.6,-110.883,-223.73,-20.7237,25.2735,39.961,-5.5284,-0.0296232,-5.62526,1.63127,-0.547761,3.61416,-189.291,56.6217,146.137
737,,,,,,,,,,,,,,,,1.70254,0.50363,-3.95485,,,,8.77928,2.93747,27.3838,41.3891,5.96E-16,-3.32E-12,65.7893,-47.0817,-84.2618,1006.2,-110.316,-222.77,-20.7773,25.1507,39.0255,-5.48893,-0.000798261,-5.61314,1.70254,-0.50363,3.95485,-189.295,56.2822,145.848
738,,,,,,,,,,,,,,,,1.77773,0.454574,-4.25277,,,,7.08162,2.55992,24.5325,41.4336,1.19E-15,1.76E-12,65.7313,-47.5161,-85.0382,1007.81,-109.698,-221.17,-20.8408,25.0034,38.0184,-5.45255,0.0265351,-5.59517,1.77773,-0.454574,4.25277,-189.114,55.8636,145.717
739,,,,,,,,,,,,,,,,1.85731,0.400277,-4.50837,,,,5.33972,2.09004,20.7939,41.4948,-1.99E-16,-5.56E-12,65.5871,-47.9808,-85.9928,1009.52,-109.028,-218.672,-20.9137,24.8324,36.9436,-5.41925,0.0522733,-5.57226,1.85731,-0.400277,4.50837,-188.726,55.36,145.762
740,,,,,,,,,,,,,,,,1.94192,0.340409,-4.72224,,,,3.63253,1.47668,15.6223,41.575,-3.98E-16,-2.40E-12,65.3551,-48.475,-87.14,1011.46,-108.31,-214.803,-20.9951,24.6385,35.806,-5.38871,0.0763019,-5.54505,1.94192,-0.340409,4.72224,-188.104,54.7637,146.006
741,,,,,,,,,,,,,,,,2.03209,0.274643,-4.8951,,,,2.07474,0.615966,7.91781,41.6762,1.32E-15,1.11E-12,65.0329,-48.9989,-88.4969,1013.92,-107.554,-208.633,-21.0845,24.423,34.6117,-5.36068,0.0984143,-5.5141,2.03209,-0.274643,4.8951,-187.225,54.0656,146.471
742,,,,,,,,,,,,,,,,2.12826,0.202666,-5.02788,,,,0.838112,-0.721839,-4.54097,41.7999,3.48E-16,-5.73E-12,64.6168,-49.5537,-90.084,1017.61,-106.754,-198.247,-21.1817,24.1876,33.3678,-5.33495,0.118299,-5.47953,2.12826,-0.202666,5.02788,-186.069,53.254,147.177
743,,,,,,,,,,,,,,,,2.23103,0.124183,-5.12169,,,,0.127768,-3.11726,-25.1956,41.9465,-9.94E-17,9.04E-12,64.1015,-50.142,-91.926,1024.01,-105.755,-180.411,-21.2864,23.9338,32.0826,-5.31099,0.135676,-5.4413,2.23103,-0.124183,5.12169,-184.618,52.3151,148.144
744,,,,,,,,,,,,,,,,2.34072,0.038937,-5.17782,,,,-0.187297,-8.20945,-52.3927,42.1157,3.98E-16,4.13E-12,63.4793,-50.7675,-94.0534,1033.82,-104.039,-155.892,-21.3986,23.6637,30.7658,-5.28851,0.150119,-5.39908,2.34072,-0.038937,5.17782,-182.863,51.2325,149.392
745,,,,,,,,,,,,,,,,2.45768,-0.0532746,-5.19782,,,,-0.375102,-20.671,-72.9833,42.3061,7.95E-16,3.01E-12,62.7391,-51.4355,-96.5038,1043.98,-101.743,-137.052,-21.5187,23.3794,29.4283,-5.26706,0.16122,-5.35213,2.45768,0.0532746,5.19782,-180.804,49.9885,150.936
746,,,,,,,,,,,,,,,,2.58224,-0.152605,-5.18343,,,,31.4055,-44.7989,-81.3412,42.5159,3.98E-16,6.67E-12,61.8651,-52.1524,-99.3238,1054.17,-99.6187,-129.717,-21.6472,23.0828,28.0825,-5.24608,0.168462,-5.29971,2.58224,0.152605,5.18343,-178.451,48.5649,152.797
747,,,,,,,,,,,,,,,,2.71459,-0.259111,-5.13664,,,,114.508,-36.896,-79.8532,42.7424,3.98E-16,-1.13E-11,60.8352,-52.9255,-102.571,1067.27,-97.8554,-132.107,-21.7847,22.7763,26.7422,-5.22507,0.171336,-5.24085,2.71459,0.259111,5.13664,-175.831,46.9463,154.998
748,,,,,,,,,,,,,,,,2.85476,-0.372779,-5.05967,,,,137.907,-29.2348,-77.5697,42.9828,-1.19E-15,7.69E-12,59.618,-53.7624,-106.318,1086.3,-96.6267,-143.811,-21.9321,22.4617,25.4231,-5.20348,0.169302,-5.17439,2.85476,0.372779,5.05967,-172.984,45.1229,157.577
749,,,,,,,,,,,,,,,,3.00272,-0.493492,-4.95496,,,,147.786,-26.01,-76.1933,43.2351,1.99E-15,3.80E-12,58.1703,-54.6692,-110.654,1111.48,-96.3581,-163.385,-22.0905,22.1412,24.1413,-5.18081,0.161806,-5.09912,3.00272,0.493492,4.95496,-169.961,43.0947,160.601
750,,,,,,,,,,,,,,,,3.15837,-0.621019,-4.82515,,,,153.598,-24.5258,-75.4382,43.4977,0,-4.80E-13,56.4326,-55.6489,-115.684,1135.9,-97.4008,-183.098,-22.2608,21.8166,22.9133,-5.15638,0.148337,-5.01396,3.15837,0.621019,4.82515,-166.828,40.8751,164.187
